timestamp,channel,log_listener,text,Log_file_original_line,Log_file_line_number,log_file
2026.01.15 23:44:04,notify,Zula Rage,Targeting attempt failed as the designated object is no longer present.,[ 2026.01.15 23:44:04 ] (notify) Targeting attempt failed as the designated object is no longer present.,789,20260115_225541_1797692549.txt
2026.01.15 23:44:09,notify,Zula Rage,You have lost your target lock on [I] 6F6. All modules being used on their vessel will be deactivated.,[ 2026.01.15 23:44:09 ] (notify) You have lost your target lock on [I] 6F6. All modules being used on their vessel will be deactivated.,798,20260115_225541_1797692549.txt
2026.01.15 23:44:09,notify,Zula Rage,You have lost your target lock on [I] 6F6. All modules being used on their vessel will be deactivated.,[ 2026.01.15 23:44:09 ] (notify) You have lost your target lock on [I] 6F6. All modules being used on their vessel will be deactivated.,799,20260115_225541_1797692549.txt
2026.01.15 23:44:09,notify,Zula Rage,You have lost your target lock on [I] 6F6. All modules being used on their vessel will be deactivated.,[ 2026.01.15 23:44:09 ] (notify) You have lost your target lock on [I] 6F6. All modules being used on their vessel will be deactivated.,800,20260115_225541_1797692549.txt
2026.01.15 23:44:09,notify,Zula Rage,You have lost your target lock on [I] 6F6. All modules being used on their vessel will be deactivated.,[ 2026.01.15 23:44:09 ] (notify) You have lost your target lock on [I] 6F6. All modules being used on their vessel will be deactivated.,801,20260115_225541_1797692549.txt
2026.01.15 23:44:14,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:44:14 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",810,20260115_225541_1797692549.txt
2026.01.15 23:44:14,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:44:14 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",811,20260115_225541_1797692549.txt
2026.01.15 23:44:16,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:44:16 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",813,20260115_225541_1797692549.txt
2026.01.15 23:44:16,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:44:16 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",814,20260115_225541_1797692549.txt
2026.01.15 23:44:17,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:44:17 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",817,20260115_225541_1797692549.txt
